DATE,XUDLADS,XUDLBK25,XUDLBK47,XUDLBK85,XUDLBK87,XUDLBK89,XUDLBK93,XUDLBK95,XUDLBK97,XUDLCDS,XUDLDKS,XUDLERS,XUDLHDS,XUDLJYS,XUDLNDS,XUDLNKS,XUDLSFS,XUDLSGS,XUDLSKS,XUDLSRS,XUDLTWS,XUDLUSS,XUDLZRS
03 Sep 2013,1.714,30.4647,5.0478,52.0056,49.9322,9.5056,1706.391,3.2025,105.0439,1.6371,8.8046,1.1803,12.0444,154.9994,1.9904,9.4486,1.4567,1.9841,10.2761,5.8249,46.2793,1.5531,16.0606
04 Sep 2013,1.703,30.5269,5.0629,52.1026,50.3208,9.5654,1710.5003,3.2156,104.8304,1.639,8.8335,1.1844,12.1218,155.581,1.9757,9.4874,1.4634,1.9916,10.3229,5.8622,46.4289,1.563,15.9723
05 Sep 2013,1.7081,30.6203,5.0998,52.1486,50.4181,9.5401,1711.3923,3.2292,102.9174,1.6387,8.8625,1.1883,12.0908,155.9624,1.9757,9.5532,1.4728,1.9971,10.4105,5.8472,46.466,1.559,15.9104
06 Sep 2013,1.6998,30.628,5.0865,52.0753,50.3755,9.5659,1707.5775,3.2073,101.9779,1.623,8.8612,1.188,12.1229,154.612,1.9569,9.5233,1.467,1.9905,10.3867,5.8622,46.4789,1.563,15.6703
09 Sep 2013,1.7055,30.6319,5.0668,52.0544,50.5037,9.6227,1708.8727,3.1893,102.5717,1.6304,8.8474,1.1861,12.1921,156.5497,1.9624,9.465,1.4655,1.9981,10.3294,5.8962,46.597,1.5721,15.6885
10 Sep 2013,1.69,30.5299,5.0297,51.8068,50.4926,9.6199,1707.2391,3.1597,100.3643,1.628,8.8386,1.1851,12.1902,157.876,1.9504,9.3224,1.4697,1.9941,10.2964,5.8959,46.6302,1.572,15.6854
11 Sep 2013,1.6975,30.6222,5.0122,51.9569,50.5495,9.6755,1717.7325,3.196,100.2054,1.6337,8.8662,1.1888,12.2638,158.1084,1.9591,9.352,1.4721,2.0049,10.3162,5.9312,46.9154,1.5814,15.6543
12 Sep 2013,1.7065,30.6804,5.0104,51.6458,50.0735,9.682,1714.668,3.1929,100.3843,1.6328,8.8686,1.1892,12.2716,156.8515,1.9442,9.341,1.4693,2.0048,10.3294,5.9357,46.9557,1.5826,15.7097
13 Sep 2013,1.7164,30.8255,5.0335,51.5692,50.5459,9.7072,1723.8909,3.2204,100.5524,1.6398,8.9221,1.1965,12.302,157.6029,1.9502,9.4179,1.4804,2.0144,10.4197,5.9502,47.0794,1.5865,15.7655
16 Sep 2013,1.7057,30.7005,5.0052,51.3983,50.4741,9.7519,1723.8324,3.1798,100.1276,1.6431,8.8983,1.1934,12.356,157.4059,1.9473,9.4001,1.4746,2.008,10.3417,5.9764,47.1517,1.5935,15.6259
17 Sep 2013,1.6997,30.6413,5.0163,51.2442,50.4332,9.7341,1721.5505,3.1899,100.7789,1.6365,8.8849,1.1913,12.3304,157.9705,1.9306,9.3857,1.4755,2.0044,10.2864,5.9639,47.1097,1.5902,15.5927
18 Sep 2013,1.7077,30.8959,5.0599,51.5684,50.5339,9.7746,1727.6063,3.1916,101.2195,1.6477,8.9229,1.1964,12.3824,157.9813,1.9436,9.4245,1.4779,2.0113,10.3258,5.989,47.3002,1.5969,15.684
19 Sep 2013,1.6975,30.5744,4.9703,50.9059,49.8676,9.8322,1721.1183,3.1496,99.2292,1.6423,8.8463,1.1862,12.4549,159.7947,1.9164,9.3364,1.4622,2.0026,10.1653,6.0241,47.3698,1.6063,15.5294
20 Sep 2013,1.7047,30.599,5.0045,50.9126,49.72,9.7936,1722.352,3.1675,99.576,1.6464,8.8317,1.1843,12.4045,159.376,1.9134,9.4907,1.4584,2.0018,10.1957,6.0006,47.312,1.6,15.7944
23 Sep 2013,1.6976,30.871,5.0215,50.9898,50.0279,9.8129,1722.7025,3.1846,100.3683,1.6508,8.8619,1.1883,12.4298,158.2198,1.9154,9.4928,1.4607,2.0059,10.2354,6.0125,47.4002,1.6032,15.7923
24 Sep 2013,1.7013,30.666,5.0114,50.9696,50.0699,9.7835,1718.2161,3.1936,100.3116,1.6464,8.8343,1.1847,12.3937,157.7141,1.9304,9.5514,1.4561,2.0047,10.2386,5.9946,47.2839,1.5984,15.7618
25 Sep 2013,1.7152,30.7671,5.0181,51.5839,50.2429,9.8332,1730.5301,3.2249,100.3491,1.6547,8.872,1.1897,12.4607,158.5948,1.9479,9.6726,1.464,2.0149,10.3346,6.0269,47.4627,1.607,15.9736
26 Sep 2013,1.7098,30.4564,5.024,51.7313,49.9645,9.7935,1721.4703,3.2312,99.3448,1.6535,8.854,1.1872,12.41,158.3756,1.9326,9.5928,1.458,2.009,10.281,6.0021,47.3158,1.6004,16.0301
27 Sep 2013,1.7303,30.6216,5.0276,52.1369,50.4345,9.8627,1732.7335,3.2735,100.7804,1.6609,8.8792,1.1906,12.5007,158.3888,1.9512,9.6711,1.4581,2.0235,10.3509,6.046,47.6424,1.6121,16.2419
30 Sep 2013,1.7318,30.7909,5.0557,52.4516,50.6467,9.9107,1738.8793,3.2773,101.3825,1.6646,8.9226,1.1964,12.5586,158.8955,1.9443,9.7398,1.4643,2.032,10.4019,6.0731,47.8695,1.6194,16.2973
01 Oct 2013,1.7268,30.7283,5.0485,52.2449,50.5727,9.9168,1739.2564,3.2611,101.2183,1.6732,8.9361,1.1981,12.5641,158.9612,1.9629,9.7098,1.4684,2.0291,10.3184,6.0768,47.8423,1.6204,16.3268
02 Oct 2013,1.7324,30.5748,5.0292,52.2814,50.7075,9.9321,1743.7574,3.2499,101.3663,1.6781,8.908,1.1942,12.5851,157.8595,1.9648,9.7594,1.463,2.028,10.3323,6.0864,47.8025,1.6229,16.2985
03 Oct 2013,1.723,30.2891,4.9888,51.8653,50.5878,9.896,1737.418,3.2431,99.8336,1.6678,8.8539,1.1869,12.539,157.3341,1.9498,9.6259,1.4553,2.0203,10.2615,6.0641,47.459,1.617,16.2937
04 Oct 2013,1.7017,30.2273,4.9711,51.7229,50.3085,9.8367,1724.0864,3.2016,98.7445,1.6563,8.819,1.1822,12.4641,156.117,1.9279,9.5801,1.4517,2.0027,10.2967,6.0275,47.1453,1.6073,16.0859
07 Oct 2013,1.7061,30.2204,4.9697,51.858,50.4671,9.841,1723.7117,3.2015,99.3664,1.6564,8.8391,1.1849,12.4689,156.0403,1.9343,9.5982,1.4549,2.0066,10.3268,6.0306,47.1996,1.608,16.0358
08 Oct 2013,1.7032,30.2239,4.9599,51.8678,50.4954,9.8585,1729.9079,3.1934,99.5372,1.6632,8.837,1.1846,12.4895,156.1574,1.9362,9.5905,1.4548,2.01,10.3224,6.0408,47.2853,1.6107,16.0136
09 Oct 2013,1.6871,30.1671,4.9474,51.5452,50.1189,9.7512,1713.6658,3.1617,98.6686,1.6565,8.7923,1.1787,12.3534,154.8334,1.9175,9.5684,1.4496,1.9928,10.3014,5.9748,46.8132,1.5931,15.9214
10 Oct 2013,1.687,30.1216,4.9431,51.3543,50.0637,9.7568,1709.7902,3.1531,97.9496,1.6567,8.8018,1.1799,12.3718,156.4768,1.9238,9.6453,1.4534,1.9933,10.3817,5.9834,46.8729,1.5954,15.8197
11 Oct 2013,1.6851,30.0132,4.9302,51.5024,49.9508,9.7596,1709.4112,3.1642,97.3902,1.6563,8.77,1.1757,12.3648,156.7492,1.917,9.5576,1.4511,1.9883,10.3162,5.9804,46.7808,1.5946,15.8181
14 Oct 2013,1.6896,30.1187,4.9306,51.719,50.1301,9.7816,1716.8351,3.1845,98.5865,1.6572,8.7932,1.1789,12.4196,157.149,1.9165,9.5701,1.453,1.9934,10.3439,6.0066,47.0358,1.6016,15.9508
15 Oct 2013,1.6759,30.3159,4.9353,51.5024,49.9479,9.7446,1700.2407,3.1719,98.7461,1.6557,8.8205,1.1826,12.3824,157.4285,1.9059,9.6099,1.4609,1.9847,10.3787,5.9886,46.882,1.5968,15.9033
16 Oct 2013,1.6716,30.3273,4.9162,51.2699,49.7813,9.7167,1698.377,3.1462,98.3439,1.6486,8.8074,1.1808,12.3529,157.4999,1.8924,9.5872,1.4592,1.9826,10.3651,5.9744,46.8103,1.593,15.7269
17 Oct 2013,1.6763,30.366,4.9303,51.5848,50.0749,9.8471,1716.2579,3.172,98.8823,1.661,8.815,1.1819,12.5213,157.879,1.8984,9.5827,1.4582,2.0033,10.3347,6.0561,47.4186,1.6148,15.8546
18 Oct 2013,1.6751,30.5073,4.9322,51.5264,50.2961,9.8692,1717.2716,3.1814,99.192,1.6648,8.8164,1.182,12.5512,158.2539,1.9051,9.5608,1.4597,2.0029,10.3936,6.0711,47.5571,1.6188,15.8092
21 Oct 2013,1.6707,30.5089,4.9304,51.5542,50.2787,9.8447,1715.3586,3.1971,99.4619,1.6634,8.8139,1.1816,12.5277,158.5844,1.9087,9.5498,1.4572,2.0061,10.3439,6.0603,47.5107,1.6159,15.8641
22 Oct 2013,1.6694,30.3601,4.9005,51.3847,50.317,9.8778,1715.4165,3.1907,99.9694,1.6675,8.7812,1.1772,12.569,159.1144,1.9023,9.5561,1.4515,2.0059,10.3306,6.0805,47.5722,1.6213,15.7947
23 Oct 2013,1.6793,30.2844,4.9024,51.3638,50.3795,9.8355,1710.3804,3.1932,99.4995,1.6797,8.7506,1.173,12.5349,157.2985,1.9268,9.5655,1.4417,2.0026,10.3134,6.0636,47.5355,1.6168,15.7969
24 Oct 2013,1.6855,30.1285,4.8941,51.2203,50.344,9.832,1716.3857,3.1975,99.3802,1.6865,8.7367,1.1713,12.5351,157.4181,1.9378,9.5345,1.4418,1.9997,10.2888,6.0633,47.5197,1.6167,15.7838
25 Oct 2013,1.6865,30.154,4.8999,51.3626,50.239,9.8357,1718.0671,3.2016,99.3381,1.6886,8.7414,1.172,12.5356,157.3696,1.9492,9.5266,1.4453,1.999,10.2324,6.0633,47.5391,1.6167,15.8784
28 Oct 2013,1.6858,30.1147,4.8902,51.4861,50.111,9.8162,1711.7411,3.2001,99.2815,1.6849,8.729,1.1702,12.507,157.616,1.9472,9.5054,1.4445,1.9978,10.2226,6.0498,47.4203,1.6131,15.8624
29 Oct 2013,1.6908,30.0227,4.8786,51.4699,49.836,9.7788,1705.9537,3.1955,98.5142,1.6774,8.6983,1.1662,12.4507,157.5129,1.9429,9.4529,1.4423,1.9896,10.236,6.0224,47.2185,1.6058,15.8484
30 Oct 2013,1.6943,30.0351,4.8679,51.3528,49.9512,9.7967,1702.3132,3.1945,98.2256,1.6809,8.7076,1.1675,12.4655,157.7958,1.9497,9.4502,1.4411,1.9884,10.2416,6.0295,47.2616,1.6077,15.8685
31 Oct 2013,1.6964,30.4699,4.9447,51.6088,50.0808,9.7917,1705.1586,3.2013,99.0113,1.6758,8.8155,1.1819,12.4569,157.6333,1.9412,9.5573,1.4552,1.9928,10.3975,6.0258,47.3173,1.6067,16.0731
01 Nov 2013,1.6872,30.5395,4.9552,51.5769,49.7403,9.7113,1689.8974,3.2143,98.3104,1.6627,8.805,1.1805,12.3434,157.2616,1.9346,9.503,1.4529,1.9801,10.4063,5.9714,46.8425,1.5922,16.1951
04 Nov 2013,1.6795,30.4919,4.9346,51.6247,49.9138,9.7275,1695.1074,3.2153,98.5036,1.6604,8.8058,1.1807,12.3663,157.2708,1.9275,9.4802,1.4531,1.9824,10.3654,5.9826,46.875,1.5952,16.1753
05 Nov 2013,1.6896,30.7641,4.9805,52.1817,50.2338,9.7814,1703.0385,3.2617,99.1182,1.6761,8.8802,1.1906,12.437,158.0976,1.9309,9.5834,1.4632,1.9951,10.4652,6.0171,47.2031,1.6044,16.4226
06 Nov 2013,1.6884,30.6586,4.959,52.1137,50.2822,9.7967,1704.8337,3.2679,100.4807,1.6747,8.8669,1.1887,12.4647,158.6292,1.9163,9.5804,1.4649,1.9979,10.444,6.0306,47.3315,1.608,16.5166
07 Nov 2013,1.6979,32.3386,5.0146,51.9806,50.3234,9.7736,1706.1652,3.264,100.1574,1.6764,8.9429,1.1991,12.4392,158.9295,1.9259,9.6798,1.4742,1.9988,10.4834,6.0183,47.2745,1.6047,16.5289
08 Nov 2013,1.7065,32.3147,5.0229,52.237,50.3843,9.7414,1699.5807,3.2758,99.9368,1.6779,8.9365,1.1981,12.3987,158.4785,1.9381,9.8517,1.4752,1.9949,10.5603,5.9988,47.2172,1.5995,16.5644
11 Nov 2013,1.706,32.1735,5.0207,52.3355,50.4188,9.7293,1713.0723,3.2625,101.0212,1.6727,8.8856,1.1913,12.3847,158.5161,1.9389,9.7919,1.4684,1.9945,10.485,5.9905,47.1986,1.5973,16.5573
12 Nov 2013,1.7095,32.0318,4.987,52.3361,50.2975,9.7023,1708.7601,3.2669,101.5936,1.6712,8.8409,1.1853,12.348,158.5533,1.9334,9.873,1.4596,1.9914,10.5781,5.9733,47.0898,1.5927,16.4985
13 Nov 2013,1.7195,32.316,5.0068,52.4486,50.4421,9.7408,1712.3308,3.2807,101.4551,1.6755,8.8972,1.1929,12.3957,158.9367,1.9398,9.9417,1.4696,1.9963,10.6998,5.9961,47.3341,1.5988,16.5497
14 Nov 2013,1.7259,32.4889,5.0109,52.6208,50.8346,9.8032,1720.3957,3.2841,101.5647,1.6903,8.9181,1.1956,12.4769,160.8234,1.9432,9.9552,1.4734,2.0089,10.7264,6.0351,47.605,1.6092,16.5941
15 Nov 2013,1.7189,32.4265,5.0008,52.4921,50.8185,9.8032,1710.2577,3.2704,101.349,1.6832,8.9089,1.1944,12.4773,161.3867,1.9351,9.8621,1.4739,2.006,10.7128,6.0351,47.5808,1.6092,16.3664
18 Nov 2013,1.7147,32.3249,4.9741,52.4438,50.8849,9.8157,1700.3888,3.2555,100.5693,1.6801,8.8862,1.1913,12.4916,161.1783,1.9281,9.8428,1.4695,2.0074,10.6209,6.043,47.4963,1.6113,16.3125
19 Nov 2013,1.7098,32.5524,4.9734,52.6718,50.9177,9.8106,1699.3657,3.2364,100.4264,1.6824,8.8797,1.1905,12.4827,161.3521,1.9292,9.8047,1.4684,2.0034,10.6647,6.0393,47.4105,1.6103,16.3808
20 Nov 2013,1.7209,32.7844,5.0279,53.1647,51.2442,9.8534,1708.9201,3.2395,101.2025,1.6894,8.9592,1.2011,12.537,161.6006,1.9427,9.8599,1.4792,2.0116,10.7101,6.0655,47.699,1.6173,16.2665
21 Nov 2013,1.7453,32.6686,5.0331,53.3167,51.4023,9.8389,1715.9927,3.2669,101.7855,1.6976,8.9469,1.1995,12.5194,163.1695,1.9653,9.8681,1.4781,2.0175,10.7428,6.0565,47.7397,1.6149,16.3982
22 Nov 2013,1.7666,32.6785,5.0244,53.1629,51.5281,9.8629,1718.0468,3.2506,101.6109,1.7044,8.9283,1.1971,12.5487,163.8832,1.9843,9.8372,1.4724,2.0242,10.6647,6.0704,47.9025,1.6186,16.3289
25 Nov 2013,1.7645,32.6501,5.0187,53.2497,51.7493,9.8404,1712.5179,3.2377,100.7493,1.7059,8.9204,1.1961,12.5234,164.2862,1.9702,9.9108,1.4732,2.0235,10.6366,6.0584,47.832,1.6154,16.2776
26 Nov 2013,1.7731,32.6162,5.0162,53.3172,51.8925,9.8583,1716.0274,3.2572,101.1814,1.7056,8.9,1.1932,12.5442,164.0753,1.975,9.8992,1.4691,2.0267,10.641,6.0685,47.92,1.6181,16.3986
27 Nov 2013,1.7914,32.7902,5.0416,54.0315,52.3631,9.9163,1727.0711,3.2912,101.3976,1.7232,8.945,1.1992,12.6187,166.2044,2.0014,9.9173,1.4784,2.0416,10.6979,6.1045,48.2743,1.6277,16.6229
28 Nov 2013,1.7978,32.8887,5.0471,54.2148,52.4575,9.9588,1735.0706,3.2939,101.899,1.7305,8.9655,1.202,12.6733,167.099,2.0119,9.9603,1.4815,2.0525,10.7157,6.1308,48.4329,1.6347,16.7091
29 Nov 2013,1.793,32.9453,5.0562,54.2089,52.5403,9.9809,1733.6654,3.3094,102.1922,1.7345,8.975,1.2032,12.7012,167.6964,2.0067,10.0244,1.4805,2.0538,10.7059,6.1443,48.4986,1.6383,16.6517
02 Dec 2013,1.7963,33.1369,5.0728,54.4318,52.6395,9.9725,1732.2418,3.3407,101.9726,1.7412,9.0072,1.2074,12.6891,168.5413,1.998,10.0302,1.4851,2.0553,10.7166,6.138,48.4264,1.6368,16.8284
03 Dec 2013,1.7968,33.2145,5.0762,54.5588,52.8367,9.9984,1740.3436,3.3514,102.3561,1.7489,9.0102,1.2079,12.725,168.1614,1.9896,10.0089,1.4851,2.0572,10.698,6.1562,48.5526,1.6414,16.9737
04 Dec 2013,1.8128,33.1184,5.0627,54.2253,52.7094,9.9556,1735.03,3.3477,101.1922,1.7473,8.9934,1.2057,12.6713,167.7875,1.9971,10.0376,1.4803,2.0518,10.6434,6.13,48.339,1.6344,17.0489
05 Dec 2013,1.8062,32.8021,5.0094,53.8632,52.6515,9.94,1728.9325,3.323,100.5684,1.7377,8.9151,1.1951,12.6551,166.5721,1.9967,10.0499,1.466,2.0467,10.6092,6.1214,48.3477,1.6321,17.0187
06 Dec 2013,1.7973,32.8466,4.9995,53.5208,52.7171,9.9457,1728.5687,3.315,100.479,1.7388,8.9155,1.1951,12.6815,167.9556,1.978,10.0819,1.4632,2.0443,10.6611,6.1337,48.3261,1.6354,16.8958
09 Dec 2013,1.8026,32.8612,4.9991,53.5999,52.717,9.949,1725.633,3.3256,100.1819,1.746,8.91,1.1944,12.706,168.9664,1.9805,10.0702,1.4614,2.0471,10.7172,6.1461,48.4072,1.6387,16.981
10 Dec 2013,1.7971,32.718,4.9872,53.7278,52.6896,9.972,1728.4489,3.3289,100.1768,1.7447,8.9002,1.193,12.7367,169.001,1.9765,10.0369,1.4577,2.0526,10.7352,6.1611,48.5451,1.6427,16.997
11 Dec 2013,1.8061,32.5647,4.9634,53.6494,52.5281,9.9379,1722.2807,3.3442,100.504,1.7372,8.8552,1.1869,12.6932,167.7168,1.9916,10.0206,1.4498,2.0491,10.7216,6.1394,48.4375,1.6369,16.9902
12 Dec 2013,1.8275,32.6346,4.9653,53.5133,52.4277,9.9109,1716.5737,3.3385,100.9783,1.7363,8.856,1.187,12.6581,168.1638,1.98,10.0772,1.4523,2.0501,10.7609,6.1229,48.3465,1.6325,17.0185
13 Dec 2013,1.8175,32.6314,4.9542,53.4984,52.1483,9.8812,1714.4325,3.3179,101.1228,1.7272,8.845,1.1854,12.6194,167.8707,1.9705,10.082,1.4499,2.0439,10.7169,6.1045,48.216,1.6276,16.7806
16 Dec 2013,1.8189,32.6501,4.9487,53.6775,52.1894,9.8956,1716.3662,3.3071,100.5665,1.7241,8.8411,1.185,12.6376,167.896,1.9737,10.0574,1.4467,2.0462,10.7223,6.1129,48.3005,1.6299,16.8116
17 Dec 2013,1.827,32.7632,4.9448,53.5458,52.1855,9.86,1706.8718,3.3142,100.5737,1.7221,8.8248,1.1829,12.5921,166.8216,1.9694,9.9708,1.4428,2.0445,10.6888,6.0917,48.1494,1.6242,16.8145
18 Dec 2013,1.8455,32.9365,4.9816,53.8723,52.9052,9.9521,1723.209,3.3563,101.791,1.7479,8.8855,1.1911,12.7079,169.1818,1.9917,10.0209,1.454,2.0652,10.7067,6.148,48.6482,1.6392,16.9452
19 Dec 2013,1.8485,33.1047,4.9856,53.9592,53.1699,9.9354,1734.2481,3.3962,101.7044,1.7488,8.9314,1.1972,12.6886,170.5724,2.0038,10.0826,1.4676,2.0741,10.7767,6.1375,49.0017,1.6365,17.0139
20 Dec 2013,1.8349,33.0745,4.9757,53.9555,53.3124,9.9299,1736.6801,3.4192,101.4595,1.7468,8.927,1.1965,12.6838,170.2496,1.9929,10.0723,1.4653,2.072,10.7394,6.1342,48.911,1.6356,16.9154
23 Dec 2013,1.8296,32.85,4.9616,53.4179,53.4056,9.9282,1735.3141,3.425,101.3725,1.733,8.9041,1.1934,12.6827,170.1128,1.9926,10.0411,1.4608,2.0716,10.7102,6.1345,48.9892,1.6357,16.8649
24 Dec 2013,1.8333,32.9377,4.9617,53.4023,53.4972,9.9325,1733.0148,3.4078,101.0034,1.7365,8.9224,1.1959,12.6872,170.6184,2.0002,10.1085,1.4644,2.0728,10.7612,6.1357,49.1291,1.636,16.9462
27 Dec 2013,1.8549,32.8395,4.967,53.7333,54.1993,10.0092,1739.5727,3.5454,102.1358,1.7639,8.9317,1.1973,12.7916,173.1375,2.0142,10.1007,1.4647,2.0888,10.7252,6.1861,49.4589,1.6494,17.2854
30 Dec 2013,1.8542,32.788,4.9611,54.2144,54.2185,10.017,1743.3379,3.5116,102.103,1.7619,8.9253,1.1964,12.815,173.5621,2.0155,10.0416,1.4648,2.0947,10.6224,6.1977,49.6089,1.6525,17.2782
31 Dec 2013,1.8484,32.8976,4.9819,54.3027,54.1292,10.0056,1744.9023,3.534,102.1348,1.7576,8.9545,1.2004,12.8156,173.4779,2.011,10.0408,1.4728,2.0878,10.5919,6.1988,49.2865,1.6528,17.3982
02 Jan 2014,1.8409,33.1063,5.0141,54.4147,54.1353,9.945,1726.789,3.5734,102.4436,1.7487,8.977,1.2036,12.7451,172.6378,2.0006,10.0785,1.4808,2.0822,10.6681,6.1647,49.2009,1.6437,17.5149
03 Jan 2014,1.8308,33.2818,5.0378,54.5242,54.2652,9.9494,1735.4176,3.5831,102.2241,1.7467,9.0101,1.208,12.752,171.7905,1.9812,10.0844,1.4869,2.0818,10.7067,6.1673,49.258,1.6444,17.5219
06 Jan 2014,1.8312,33.065,5.0239,54.5255,54.2794,9.9326,1748.5264,3.5784,102.2651,1.7515,8.9731,1.2029,12.7262,171.5442,1.9801,10.1164,1.4831,2.0809,10.6933,6.1549,49.5916,1.6411,17.472
07 Jan 2014,1.8392,33.0877,5.0339,54.3266,54.2774,9.9219,1752.7822,3.5428,102.1677,1.7621,8.9906,1.2052,12.716,171.6215,1.9807,10.1123,1.4911,2.0853,10.6935,6.1501,49.4055,1.6398,17.4168
08 Jan 2014,1.8443,33.2537,5.0571,54.5939,54.4334,9.966,1755.2079,3.5857,102.2375,1.7784,9.0352,1.211,12.7717,172.655,1.9863,10.1964,1.4971,2.0932,10.7994,6.1771,49.5912,1.647,17.6432
09 Jan 2014,1.8527,33.2205,5.0624,54.7065,54.3608,9.9667,1750.5766,3.6005,102.2105,1.7879,9.0415,1.2119,12.7666,172.5158,1.9953,10.2114,1.4968,2.0934,10.8133,6.1744,49.4631,1.6463,17.8143
10 Jan 2014,1.8382,33.0568,5.02,54.4673,54.417,9.9766,1750.3278,3.5728,102.0545,1.8005,8.9968,1.2057,12.7836,171.6913,1.9881,10.1549,1.4876,2.0883,10.7054,6.1827,49.4896,1.6485,17.6155
13 Jan 2014,1.8093,32.832,4.9841,54.5002,54.0475,9.9006,1731.9288,3.5699,100.7964,1.7798,8.9546,1.2,12.7044,169.3347,1.959,10.0286,1.4787,2.0723,10.6494,6.1443,49.1588,1.6383,17.6524
14 Jan 2014,1.8295,32.9693,4.9833,54.8365,53.8489,9.9422,1744.2333,3.5914,101.2125,1.7999,8.974,1.2026,12.7634,170.5256,1.9551,10.0143,1.4827,2.0838,10.5869,6.1732,49.4458,1.646,17.7938
15 Jan 2014,1.8321,32.9838,4.9993,54.5469,53.7506,9.885,1738.659,3.58,100.6261,1.7887,8.9731,1.2025,12.6781,170.8084,1.9583,10.0328,1.4869,2.081,10.592,6.1321,49.2462,1.635,17.7958
16 Jan 2014,1.8559,33.0313,5.0091,54.6046,53.6116,9.8977,1739.4349,3.6136,100.5871,1.7859,8.9681,1.2018,12.6749,170.3803,1.9629,10.1069,1.4818,2.0812,10.5692,6.1302,49.1985,1.6345,17.8795
17 Jan 2014,1.8717,33.3279,5.0504,55.1689,54.03,9.9492,1744.8638,3.6491,101.2108,1.8004,9.0522,1.213,12.7538,171.472,1.9912,10.1308,1.4953,2.0959,10.6277,6.1677,49.5241,1.6445,17.8228
20 Jan 2014,1.8658,33.3481,5.0365,55.5022,53.8855,9.9388,1746.8167,3.6767,101.1944,1.8015,9.0345,1.2107,12.7368,170.8605,1.9873,10.1477,1.4933,2.0953,10.6416,6.1585,49.4601,1.6421,17.8214
21 Jan 2014,1.8701,33.5067,5.0632,55.8706,54.183,9.9612,1753.9099,3.7192,101.8875,1.8076,9.0716,1.2157,12.7711,171.7031,1.9796,10.1716,1.5005,2.1049,10.6938,6.1747,49.7789,1.6464,17.8445
22 Jan 2014,1.8716,33.6359,5.0885,56.2934,54.5714,10.0334,1770.2114,3.7502,102.5099,1.8325,9.1228,1.2225,12.8641,172.8674,1.9947,10.2107,1.5091,2.1208,10.7345,6.2189,50.2103,1.6582,18.0371
23 Jan 2014,1.8935,33.3994,5.0807,56.8672,54.6661,10.0642,1785.421,3.8045,102.9999,1.8504,9.0713,1.2156,12.9025,172.3969,1.9953,10.1718,1.4966,2.1259,10.693,6.2373,50.1857,1.6631,18.255
24 Jan 2014,1.8922,33.1632,5.0705,57.1357,54.2173,9.9814,1782.7936,3.8435,103.4098,1.8271,8.9984,1.2058,12.812,168.9145,1.9995,10.1454,1.4758,2.1119,10.6319,6.1889,49.9004,1.6502,18.3568
27 Jan 2014,1.8946,33.3323,5.1004,57.5864,54.5616,10.0236,1796.2901,3.8163,104.5902,1.8331,9.0453,1.2122,12.8714,169.7841,2.008,10.2168,1.4857,2.1143,10.6598,6.2159,50.2524,1.6574,18.5219
28 Jan 2014,1.8905,33.3509,5.0993,57.6702,54.5978,10.0349,1790.5,3.7623,103.6811,1.8527,9.0569,1.2138,12.8773,170.4772,2.0076,10.172,1.4907,2.1154,10.667,6.2202,50.294,1.6585,18.3302
29 Jan 2014,1.8911,33.4186,5.1162,58.2115,54.4859,10.0223,1771.0398,3.7389,103.4024,1.8458,9.0523,1.2131,12.8514,169.234,2.003,10.2176,1.4826,2.1121,10.7017,6.2075,50.2323,1.6551,18.5749
30 Jan 2014,1.8833,33.5665,5.1452,57.6853,54.4352,9.9978,1783.5328,3.7088,103.2197,1.8446,9.0769,1.2164,12.8109,169.4675,2.0258,10.3057,1.4893,2.1032,10.7606,6.1876,50.0137,1.6498,18.3961
31 Jan 2014,1.8837,33.5952,5.1815,57.8742,54.293,9.9596,1777.133,3.716,103.0228,1.8325,9.0947,1.2189,12.7616,167.6206,2.0325,10.3378,1.4885,2.1009,10.7576,6.1638,49.9131,1.6435,18.3521
03 Feb 2014,1.8536,33.3164,5.1217,57.701,53.7649,9.8972,1771.728,3.7103,102.1812,1.8053,9.0156,1.2082,12.6805,165.3615,2.0086,10.2326,1.4743,2.0822,10.6682,6.1252,49.5464,1.6332,18.349
04 Feb 2014,1.8318,33.2566,5.086,57.3611,53.402,9.8754,1766.1605,3.6728,101.8989,1.8059,9.0014,1.2062,12.6535,165.2414,1.9956,10.251,1.4736,2.0668,10.6345,6.1118,49.3736,1.6296,18.1252
05 Feb 2014,1.8284,33.1892,5.0488,56.8802,53.3858,9.8814,1757.8683,3.6583,101.994,1.8101,8.992,1.205,12.6577,165.0004,1.9866,10.1796,1.4729,2.0674,10.6483,6.1152,49.4724,1.6306,18.2162
06 Feb 2014,1.8218,32.9981,5.0169,56.6771,53.5133,9.8929,1761.5491,3.6054,101.8353,1.806,8.9574,1.2004,12.6672,166.2864,1.973,10.1133,1.4681,2.069,10.6028,6.1227,49.4566,1.6325,17.9727
07 Feb 2014,1.8311,33.1395,5.0303,57.0618,53.7887,9.9395,1761.9943,3.6231,102.1141,1.8047,8.9835,1.2038,12.7186,167.5795,1.9797,10.144,1.4725,2.0783,10.65,6.1486,49.6902,1.6394,18.1634
10 Feb 2014,1.8338,33.1,5.0198,57.0427,53.7772,9.9357,1758.3247,3.6397,102.4137,1.8115,8.9659,1.2015,12.7204,167.2924,1.9819,10.0553,1.4704,2.084,10.629,6.1499,49.7351,1.6398,18.278
